GENE	COUNT	TYPE	LOG_COUNT	DIFF	LOG2	pvalue
TAS2R19	246	RELAPSE	2.3909351071	1	0.00587656633667	0.977275838216042
HSPA6	5	RELAPSE	0.698970004336	-1	-0.263034405834	1
ZNF703	9	RELAPSE	0.954242509439	-1	-0.152003093445	1
FIP1L1	20	RELAPSE	1.30102999566	-1	-0.0703893278914	1
ZNF680	5	RELAPSE	0.698970004336	-2	-0.48542682717	1
OR10G4	17	RELAPSE	1.23044892138	1	0.0874628412503	1
ASTE1	20	RELAPSE	1.30102999566	-1	-0.0703893278914	1
DDRGK1	12	RELAPSE	1.07918124605	1	0.125530882084	1
CDCP2	11	RELAPSE	1.04139268516	1	0.13750352375	1
SMARCA2	17	RELAPSE	1.23044892138	-1	-0.082462160192	1
PTCH1	36	RELAPSE	1.55630250077	-1	-0.0395283641866	1
CACNA1C	23	RELAPSE	1.36172783602	1	0.0641303374197	1
NKX2-3	23	RELAPSE	1.36172783602	1	0.0641303374197	1
PPM1G	14	RELAPSE	1.14612803568	-1	-0.0995356735509	1
SLC34A2	17	RELAPSE	1.23044892138	-1	-0.082462160192	1
DNAJC11	21	RELAPSE	1.32221929473	-1	-0.0671141958585	1
C5orf60	7	RELAPSE	0.845098040014	1	0.222392421336	1
CCNC	14	RELAPSE	1.14612803568	-1	-0.0995356735509	1
SLC25A51	20	RELAPSE	1.30102999566	-1	-0.0703893278914	1
MLXIP	3	RELAPSE	0.47712125472	-1	-0.415037499279	1
IFFO2	8	RELAPSE	0.903089986992	-1	-0.169925001442	1
IGHG4	10	RELAPSE	1	1	0.152003093445	1
YBX1	15	RELAPSE	1.17609125906	-1	-0.0931094043915	1
LHFPL3	17	RELAPSE	1.23044892138	1	0.0874628412503	1
TLL2	17	RELAPSE	1.23044892138	1	0.0874628412503	1
NR2F1	3	RELAPSE	0.47712125472	1	0.584962500721	1
LIMD1	17	RELAPSE	1.23044892138	1	0.0874628412503	1
MAGI2	2	RELAPSE	0.301029995664	-1	-0.584962500721	1
ERF	17	RELAPSE	1.23044892138	2	0.180572245642	1
CDK12	15	RELAPSE	1.17609125906	1	0.0995356735509	1
HRC	61	RELAPSE	1.78532983501	1	0.0238467419544	1
OR1S2	24	RELAPSE	1.38021124171	-1	-0.0588936890536	1
EN1	18	RELAPSE	1.2552725051	1	0.082462160192	1
ZFPM1	11	RELAPSE	1.04139268516	1	0.13750352375	1
FRY	2	RELAPSE	0.301029995664	-1	-0.584962500721	1
DNAJC10	1	RELAPSE	0	-1	-1	1
RLIM	21	RELAPSE	1.32221929473	1	0.0703893278914	1
FGFR1	17	RELAPSE	1.23044892138	-1	-0.082462160192	1
MAP1A	20	RELAPSE	1.30102999566	2	0.152003093445	1
DNER	32	RELAPSE	1.50514997832	1	0.0458036896131	1
SDR42E2	2	RELAPSE	0.301029995664	-1	-0.584962500721	1
MAST1	2	RELAPSE	0.301029995664	1	1	1
LOC107984832	21	RELAPSE	1.32221929473	1	0.0703893278914	1
SYN2	3	RELAPSE	0.47712125472	1	0.584962500721	1
GSE1	20	RELAPSE	1.30102999566	-7	-0.432959407276	1
KCNN2	49	RELAPSE	1.69019608003	1	0.0297473433941	1
ANKRD18B	6	RELAPSE	0.778151250384	1	0.263034405834	1
LMX1A	19	RELAPSE	1.27875360095	-1	-0.0740005814438	1
CFAP251	13	RELAPSE	1.11394335231	-1	-0.106915203917	1
CNKSR2	20	RELAPSE	1.30102999566	1	0.0740005814438	1
FOXD4L5	11	RELAPSE	1.04139268516	-1	-0.125530882084	1
ADAM21	18	RELAPSE	1.2552725051	-1	-0.0780025120013	1
PRIM2	10	RELAPSE	1	-1	-0.13750352375	1
KLC3	5	RELAPSE	0.698970004336	1	0.321928094887	1
KIR2DL1	29	RELAPSE	1.4623979979	4	0.214124805353	1
CBWD1	13	RELAPSE	1.11394335231	1	0.11547721742	1
QRICH1	17	RELAPSE	1.23044892138	1	0.0874628412503	1
TUSC1	11	RELAPSE	1.04139268516	1	0.13750352375	1
OLFM1	16	RELAPSE	1.20411998266	2	0.192645077942	1
NUTM2E	7	RELAPSE	0.845098040014	1	0.222392421336	1
IPP	17	RELAPSE	1.23044892138	1	0.0874628412503	1
KRTAP5-5	63	RELAPSE	1.79934054945	-1	-0.0227200765001	1
AGAP6	32	RELAPSE	1.50514997832	-1	-0.0443941193585	1
ADCY4	16	RELAPSE	1.20411998266	1	0.0931094043915	1
IGLV3-25	10	RELAPSE	1	1	0.152003093445	1
MED24	6	RELAPSE	0.778151250384	-1	-0.222392421336	1
PHF8	19	RELAPSE	1.27875360095	1	0.0780025120013	1
SETD1A	26	RELAPSE	1.41497334797	1	0.0565835283664	1
CDC42EP1	15	RELAPSE	1.17609125906	-1	-0.0931094043915	1
NCOA3	37	RELAPSE	1.56820172407	-3	-0.112474729258	1
GLT6D1	4	RELAPSE	0.602059991328	-1	-0.321928094887	1
GGT1	10	RELAPSE	1	-2	-0.263034405834	1
STYXL2	19	RELAPSE	1.27875360095	-1	-0.0740005814438	1
H3-3A	16	RELAPSE	1.20411998266	1	0.0931094043915	1
NAPSA	15	RELAPSE	1.17609125906	-1	-0.0931094043915	1
TRPV2	14	RELAPSE	1.14612803568	-1	-0.0995356735509	1
ABHD17A	19	RELAPSE	1.27875360095	-5	-0.337034987278	1
FAM186A	143	RELAPSE	2.15533603747	11	0.11547721742	1
BEND4	19	RELAPSE	1.27875360095	-1	-0.0740005814438	1
NBEAL1	28	RELAPSE	1.44715803134	1	0.0524674198941	1
LRRC9	2	RELAPSE	0.301029995664	1	1	1
SLC25A5	130	RELAPSE	2.11394335231	-2	-0.02202630633	1
LOC102723623	25	RELAPSE	1.39794000867	1	0.0588936890536	1
TMEM255B	15	RELAPSE	1.17609125906	-1	-0.0931094043915	1
TUBA3D	23	RELAPSE	1.36172783602	1	0.0641303374197	1
PLD5	14	RELAPSE	1.14612803568	1	0.106915203917	1
YEATS2	19	RELAPSE	1.27875360095	1	0.0780025120013	1
POU4F2	41	RELAPSE	1.61278385672	1	0.0356239097307	1
LENG1	7	RELAPSE	0.845098040014	-1	-0.192645077942	1
GFY	3	RELAPSE	0.47712125472	1	0.584962500721	1
NISCH	16	RELAPSE	1.20411998266	2	0.192645077942	1
B4GALT2	21	RELAPSE	1.32221929473	1	0.0703893278914	1
FRG2C	34	RELAPSE	1.53147891704	1	0.0430687218919	1
CCDC74A	8	RELAPSE	0.903089986992	-1	-0.169925001442	1
KMT2B	85	RELAPSE	1.92941892571	4	0.0695409332531	1
NOMO1	7	RELAPSE	0.845098040014	-1	-0.192645077942	1
ZNF860	2	RELAPSE	0.301029995664	-1	-0.584962500721	1
KRTAP10-2	56	RELAPSE	1.74818802701	-2	-0.05062607307	1
GLIS2	3	RELAPSE	0.47712125472	-1	-0.415037499279	1
HCAR3	3	RELAPSE	0.47712125472	1	0.584962500721	1
WIZ	38	RELAPSE	1.57978359662	-2	-0.0740005814438	1
SIGLEC8	17	RELAPSE	1.23044892138	-1	-0.082462160192	1
